#,Date & Time,Distance,Distance Total,GPS Seconds,Seconds Multiplier,Seconds,Latitude,Longitude,Video frames,Channel,MANGROVE,SALTMARSH,TERR TREES,GRASS,URBAN/ GARDEN,NONE,Natural,Gravel,ERODED,ACTIVE ERODED,STABLE,DEPOSITIONAL,Wall,Wooden,Rock,Cement,Tyre/ Other,Mangroves with protective wall,Boat Ramp,Open Drain,Drain/ Pipe,Jetty/ Wharf/ Pontoon,Bridge,Canal Entrance,Marina / Harbour,Groyne/ Baffle/ Gabion,Poles / Signs,Boardwalk,Litter,Tidal Wetland,Natural Terrestrial,Grazing,Cropping,Residential,Commercial / Industrial,Recreation/ Park,Dense,Medium,Sparse,Scattered,none,STUNTED,SHORT,MEDIUM,TALL,none,Few,Some,Many,Dense,MANGROVE PRESENCE,Species,Presence,Intensity,Dead,Cutting,Grazing,Storm Damage,Insect,Bats,Herbicide,Terrestrial PRESENCE,STUNTED,SHORT,MEDIUM,TALL,Dense,Medium,Sparse,Scattered,A few,Present,A few,#,Density,Height,Biomass,Biomass,Dieback,Dead Trees,Health,Erosion,Seedlings,Stability,MANGROVE SCORE,Bank Hardening,Point features,Adjacent landuse,MODIFICATION SCORE,BANK PROCESS,erosion,Bank Veg Density,Bank Veg Condition,OVERALL BANK SCORE,Dieback,Dead Trees,Health,Terr Density
85,19/08/10 12:19:18,4,336,0:00:02,2,2,-27.38098,153.16045,8885,,,,,,,1,,,,,1,,1,,,1,,,,,,1,,,,,,,,,,,,,1,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,19/08/10 12:19:20,4,340,0:00:02,2,2,-27.38106,153.1604,8887,,,,,,,1,,,,,1,,1,,,1,,,,,,1,,,,,,,,,,,,,1,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,19/08/10 12:19:22,4,344,0:00:02,2,2,-27.38114,153.16036,8889,,,,,,,1,,,,,1,,1,,,1,,,,,,1,,,,,,,,,,,,,1,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,19/08/10 12:19:24,4,348,0:00:02,2,2,-27.38123,153.16031,8891,,,,,,,1,,,,,1,,1,,,1,,,,,,1,,,,,,,,,,,,,1,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,19/08/10 12:19:26,4,352,0:00:02,2,2,-27.38131,153.16027,8893,,,,,,,1,,,,,1,,1,,,1,,,,,,1,,,,,,,,,,,,,1,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,19/08/10 12:19:28,4,356,0:00:02,2,2,-27.3814,153.16023,8895,,,,,,,1,,,,,1,,1,,,1,,,,,,1,,,,,,,,,,,,,1,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,19/08/10 12:19:30,4,360,0:00:02,2,2,-27.38148,153.16018,8897,,,,,,,1,,,,,1,,1,,,1,,,,,,1,,,,,,,,,,,,,1,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,19/08/10 12:19:32,4,364,0:00:02,2,2,-27.38157,153.16014,8899,,,,,,,1,,,,,1,,1,,,1,,,,,,1,,,,,,,,,,,,,1,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,19/08/10 12:19:34,4,368,0:00:02,2,2,-27.38165,153.1601,8901,,,,,,,1,,,,,1,,1,,,1,,,,,,1,,,,,,,,,,,,,1,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,19/08/10 12:19:36,4,372,0:00:02,2,2,-27.38174,153.16005,8903,,,,,,,1,,,,,1,,1,,,1,,,,,,1,,,,,,,,,,,,,1,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,19/08/10 12:19:38,4,376,0:00:02,2,2,-27.38182,153.16001,8905,,,,,,,1,,,,,1,,1,,,1,,,,,,1,,,,,,,,,,,,,1,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,19/08/10 12:19:40,4,380,0:00:02,2,2,-27.3819,153.15997,8907,,,,,,,1,,,,,1,,1,,,1,,,,,,1,,,,,,,,,,,,,1,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,19/08/10 12:19:42,4,384,0:00:02,2,2,-27.38198,153.15993,8909,,,,,,,1,,,,,1,,1,,,1,,,,,,1,,,,,,,,,,,,,1,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,19/08/10 12:19:44,4,388,0:00:02,2,2,-27.38206,153.15989,8911,,,,,,,1,,,,,1,,1,,,1,,,,,,1,,,,,,,,,,,,,1,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,19/08/10 12:19:46,4,392,0:00:02,2,2,-27.38215,153.15984,8913,,,,,,,1,,,,,1,,1,,,1,,,,,,1,,,,,,,,,,,,,1,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,19/08/10 12:19:48,4,396,0:00:02,2,2,-27.38223,153.1598,8915,,,,,,,1,,,,,1,,1,,,1,,,,,,1,,,,,,,,,,,,,1,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,19/08/10 12:19:50,4,400,0:00:02,2,2,-27.38232,153.15976,8917,,,,,,,1,,,,,1,,1,,1,,,,,,,1,,,,,,,,,,,,,1,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,19/08/10 12:19:52,4,404,0:00:02,2,2,-27.3824,153.15971,8919,,,,,,,1,,,,,1,,1,,1,,,,,,,1,,,,,,,,,,,,,1,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,19/08/10 12:19:54,4,408,0:00:02,2,2,-27.38249,153.15966,8921,,,,,,,1,,,,,1,,1,,1,,,,,,,1,,,,,,,,,,,,,1,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,19/08/10 12:19:56,4,412,0:00:02,2,2,-27.38258,153.15962,8923,,1,,,,,,,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,19/08/10 12:19:58,4,416,0:00:02,2,2,-27.38267,153.15957,8925,,1,,,,,,,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,19/08/10 12:20:00,4,420,0:00:02,2,2,-27.38276,153.15953,8927,,1,,,,,,,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,19/08/10 12:20:02,4,424,0:00:02,2,2,-27.38285,153.15948,8929,,1,,,,,,,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,19/08/10 12:20:04,4,428,0:00:02,2,2,-27.38294,153.15944,8931,,1,,,,,,,,,,1,,1,,1,,,,,,,,,,,,1,,,,,,,,1,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,19/08/10 12:20:06,4,432,0:00:02,2,2,-27.38304,153.1594,8933,,1,,,,,,,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,19/08/10 12:20:08,4,436,0:00:02,2,2,-27.38314,153.15937,8935,,1,,,,,,,,,,1,,1,,1,,,,,,,,,,,,1,,,,,,,,1,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,19/08/10 12:20:10,4,440,0:00:02,2,2,-27.38324,153.15934,8937,,1,,,,,,,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,19/08/10 12:20:12,4,444,0:00:02,2,2,-27.38333,153.1593,8939,,1,,,,,,,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,19/08/10 12:20:14,4,448,0:00:02,2,2,-27.38343,153.15927,8941,,1,,,,,,,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,19/08/10 12:20:16,4,452,0:00:02,2,2,-27.38353,153.15923,8943,,1,,,,,,,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,19/08/10 12:20:18,4,456,0:00:02,2,2,-27.38362,153.1592,8945,,1,,,,,,,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,19/08/10 12:20:20,4,460,0:00:02,2,2,-27.38371,153.15917,8947,,1,,,,,,,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,19/08/10 12:20:22,4,464,0:00:02,2,2,-27.38381,153.15913,8949,,1,,,,,,,,,,1,,1,,1,,,,,,,,,,,,1,,,,,,,,1,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,19/08/10 12:20:24,4,468,0:00:02,2,2,-27.38389,153.15909,8951,,,,,,,1,,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,19/08/10 12:20:26,4,472,0:00:02,2,2,-27.38398,153.15905,8953,,,,,,,1,,,,,1,,1,,1,,,,,,,1,,,,,,,,,,,,,1,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,19/08/10 12:20:28,4,476,0:00:02,2,2,-27.38407,153.15901,8955,,,,,,,1,,,,,1,,1,,1,,,,,,,1,,,,,,,,,,,,,1,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,19/08/10 12:20:30,4,480,0:00:02,2,2,-27.38417,153.15897,8957,,,,,,,1,,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,19/08/10 12:20:32,4,484,0:00:02,2,2,-27.38426,153.15892,8959,,,,,,,1,,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,19/08/10 12:20:34,4,488,0:00:02,2,2,-27.38436,153.15888,8961,,,,,,,1,,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,19/08/10 12:20:36,4,492,0:00:02,2,2,-27.38445,153.15883,8963,,,,,,,1,,,,,1,,1,,1,,,,,,,1,,,,,,,,,,,,,1,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,19/08/10 12:20:38,4,496,0:00:02,2,2,-27.38455,153.15879,8965,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,19/08/10 12:20:40,4,500,0:00:02,2,2,-27.38465,153.15874,8967,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,19/08/10 12:20:42,4,504,0:00:02,2,2,-27.38474,153.1587,8969,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,19/08/10 12:20:44,4,508,0:00:02,2,2,-27.38484,153.15866,8971,,,,,,,1,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,19/08/10 12:20:46,4,512,0:00:02,2,2,-27.38493,153.15862,8973,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,19/08/10 12:20:48,4,516,0:00:02,2,2,-27.38502,153.15858,8975,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,19/08/10 12:20:50,4,520,0:00:02,2,2,-27.38512,153.15854,8977,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,19/08/10 12:20:52,4,524,0:00:02,2,2,-27.38521,153.1585,8979,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,19/08/10 12:20:54,4,528,0:00:02,2,2,-27.3853,153.15845,8981,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,19/08/10 12:20:56,4,532,0:00:02,2,2,-27.38539,153.1584,8983,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,19/08/10 12:20:58,4,536,0:00:02,2,2,-27.38548,153.15835,8985,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,19/08/10 12:21:00,4,540,0:00:02,2,2,-27.38557,153.1583,8987,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,19/08/10 12:21:02,4,544,0:00:02,2,2,-27.38566,153.15824,8989,,,,,,,1,,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,19/08/10 12:21:04,4,548,0:00:02,2,2,-27.38575,153.15818,8991,,,,,,,1,,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,19/08/10 12:21:06,4,552,0:00:02,2,2,-27.38583,153.15811,8993,,,,,,,1,,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,19/08/10 12:21:08,4,556,0:00:02,2,2,-27.38591,153.15805,8995,,,,,,,1,,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,19/08/10 12:21:10,4,560,0:00:02,2,2,-27.38599,153.15798,8997,,,,,,,1,,,,,1,,1,,1,,,,,,,1,,,,,,,,,,,,,1,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,19/08/10 12:21:12,4,564,0:00:02,2,2,-27.38607,153.15792,8999,,,,,,,1,,,,,1,,1,,1,,,,,,,1,,,,,,,,,,,,,1,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,19/08/10 12:21:14,4,568,0:00:02,2,2,-27.38615,153.15786,9001,,,,,,,1,,,,,1,,1,,1,,,,,,,1,,,,,,,,,,,,,1,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,19/08/10 12:21:16,4,572,0:00:02,2,2,-27.38623,153.15779,9003,,,,,,,1,,,,,1,,1,,1,,,,,,,1,,,,,,,,,,,,,1,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,19/08/10 12:21:18,4,576,0:00:02,2,2,-27.38631,153.15773,9005,,,,,,,1,,,,,1,,1,,1,,,,,,,1,,,,,,,,,,,,,1,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,19/08/10 12:21:20,4,580,0:00:02,2,2,-27.38638,153.15767,9007,,,,,,,1,,,,,1,,1,,1,,,,,,,1,,,,,,,,,,,,,1,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,19/08/10 12:21:22,4,584,0:00:02,2,2,-27.38646,153.15761,9009,,,,,,,1,,,,,1,,1,,1,,,,,,,1,,,,,,,,,,,,,1,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,19/08/10 12:21:24,4,588,0:00:02,2,2,-27.38654,153.15755,9011,,,,,,,1,,,,,1,,1,,1,,,,,,,1,,,,,,,,,,,,,1,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,19/08/10 12:21:26,4,592,0:00:02,2,2,-27.38663,153.1575,9013,,,,,,,1,,,,,1,,1,,1,,,,,,,1,,,,,,,,,,,,,1,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,19/08/10 12:21:28,4,596,0:00:02,2,2,-27.3867,153.15744,9015,,,,,,,1,,,,,1,,1,,1,,,,,,,1,,,,,,,,,,,,,1,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,19/08/10 12:21:30,4,600,0:00:02,2,2,-27.38678,153.15738,9017,,,,,,,1,,,,,1,,1,,1,,,,,,,1,,,,,,,,,,,,,1,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,19/08/10 12:21:32,4,604,0:00:02,2,2,-27.38686,153.15732,9019,,,,,,,1,,,,,1,,1,,1,,,,,,,1,,,,,,,,,,,,,1,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,19/08/10 12:21:34,4,608,0:00:02,2,2,-27.38694,153.15726,9021,,,,,,,1,,,,,1,,1,,1,,,,,,,1,,,,,,,,,,,,,1,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,19/08/10 12:21:36,4,612,0:00:02,2,2,-27.38701,153.1572,9023,,,,,,,1,,,,,1,,1,,1,,,,,,,1,,,,,,,,,,,,,1,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,19/08/10 12:21:38,4,616,0:00:02,2,2,-27.38709,153.15714,9025,,,,,,,1,,,,,1,,1,,1,,,,,,,1,,,,,,,,,,,,,1,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,19/08/10 12:21:40,4,620,0:00:02,2,2,-27.38717,153.15708,9027,,,,,,,1,,,,,1,,1,,1,,,,,,,1,,,,,,,,,,,,,1,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,19/08/10 12:21:42,4,624,0:00:02,2,2,-27.38725,153.15702,9029,,,,,,,1,,,,,1,,1,,1,,,,,,,1,,,,,,,,,,,,,1,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,19/08/10 12:21:44,4,628,0:00:02,2,2,-27.38734,153.15697,9031,,,,,,,1,,,,,1,,1,,1,,,,,,,1,,,,,,,,,,,,,1,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,19/08/10 12:21:46,4,632,0:00:02,2,2,-27.38742,153.15691,9033,,,,,,,1,,,,,1,,1,,1,,,,,,,1,,,,,,,,,,,,,1,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,19/08/10 12:21:48,4,636,0:00:02,2,2,-27.3875,153.15686,9035,,,,,,,1,,,,,1,,1,,1,,,,,,,1,,,,,,,,,,,,,1,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,19/08/10 12:21:50,4,640,0:00:02,2,2,-27.38759,153.1568,9037,,,,,,,1,,,,,1,,1,,1,,,,,,,1,,,,,,,,,,,,,1,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,19/08/10 12:21:52,4,644,0:00:02,2,2,-27.38767,153.15675,9039,,,,,,,1,,,,,1,,1,,1,,,,,,,1,,,,,,,,,,,,,1,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,19/08/10 12:21:54,4,648,0:00:02,2,2,-27.38776,153.15669,9041,,,,,,,1,,,,,1,,1,,1,,,,,,,1,,,,,,,,,,,,,1,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,19/08/10 12:21:56,4,652,0:00:02,2,2,-27.38785,153.15664,9043,,,,,,,1,,,,,1,,1,,1,,,,,,,1,,,,,,,,,,,,,1,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,19/08/10 12:21:58,4,656,0:00:02,2,2,-27.38794,153.15659,9045,,,,,,,1,,,,,1,,1,,1,,,,,,,1,,,,,,,,,,,,,1,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,19/08/10 12:22:00,4,660,0:00:02,2,2,-27.38803,153.15654,9047,,,,,,,1,,,,,1,,1,,1,,,,,,,1,,,,,,,,,,,,,1,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,19/08/10 12:22:02,4,664,0:00:02,2,2,-27.38812,153.15648,9049,,,,,,,1,,,,,1,,1,,1,,,,,,,1,,,,,,,,,,,,,1,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,19/08/10 12:22:04,4,668,0:00:02,2,2,-27.38821,153.15643,9051,,,,,,,1,,,,,1,,1,,1,,,,,,,1,,,,,,,,,,,,,1,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,19/08/10 12:22:06,4,672,0:00:02,2,2,-27.3883,153.15638,9053,,,,,,,1,,,,,1,,1,,1,,,,,,,1,,,,,,,,,,,,,1,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,19/08/10 12:22:08,4,676,0:00:02,2,2,-27.38839,153.15632,9055,,,,,,,1,,,,,1,,1,,1,,,,,,,1,,,,,,,,,,,,,1,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,19/08/10 12:22:10,4,680,0:00:02,2,2,-27.38849,153.15627,9057,,,,,,,1,,,,,1,,1,,1,,,,,,,1,,,,,,,,,,,,,1,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,19/08/10 12:22:12,4,684,0:00:02,2,2,-27.38858,153.15622,9059,,,,,,,1,,,,,1,,1,,1,,,,,,,1,,,,,,,,,,,,,1,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,19/08/10 12:22:14,4,688,0:00:02,2,2,-27.38867,153.15617,9061,,,,,,,1,,,,,1,,1,,1,,,,,,,1,,,,,,,,,,,,,1,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
